-0.69999505,-0.74329904
0.61179192,1.27704844
2.25152563,0.94032386
-0.04410156,0.94032386
0.93973866,0.94032386
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.93973866,1.95049760
0.61179192,0.94032386
-0.04410156,0.60359928
-0.04410156,0.26687470
-0.69999505,-0.40657446
-0.37204831,-0.06984988
2.25152563,2.28722218
-0.04410156,0.26687470
2.25152563,2.28722218
0.93973866,1.61377302
-0.69999505,-0.74329904
0.61179192,0.26687470
-0.04410156,-0.74329904
0.93973866,0.26687470
-0.04410156,-0.06984988
2.25152563,2.28722218
-0.04410156,-0.40657446
-0.69999505,-0.74329904
-0.04410156,-0.06984988
0.61179192,0.60359928
-0.69999505,-0.74329904
-0.37204831,-0.74329904
-0.69999505,-0.40657446
-0.37204831,-0.74329904
2.25152563,2.28722218
-0.04410156,0.60359928
0.28384518,0.94032386
-0.69999505,-0.74329904
0.61179192,-0.06984988
-0.69999505,-0.74329904
-0.04410156,0.60359928
-0.69999505,-0.74329904
-0.69999505,-0.06984988
-0.69999505,-0.74329904
2.25152563,1.61377302
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.61179192,0.60359928
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.06984988
0.28384518,0.60359928
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.59563215,1.27704844
-0.69999505,-0.74329904
-0.37204831,0.26687470
2.25152563,1.61377302
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.61179192,0.60359928
-0.37204831,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.40657446
1.92357889,2.28722218
1.26768541,1.27704844
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.93973866,1.27704844
1.59563215,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
0.93973866,0.60359928
1.59563215,1.27704844
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.04410156,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.59563215,1.61377302
1.26768541,0.94032386
-0.69999505,-0.74329904
0.61179192,1.61377302
0.61179192,0.94032386
1.59563215,0.26687470
-0.37204831,-0.06984988
2.25152563,2.28722218
0.61179192,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.28384518,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.26768541,1.27704844
1.59563215,1.61377302
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
2.25152563,1.95049760
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
2.25152563,1.61377302
-0.69999505,-0.74329904
2.25152563,2.28722218
2.25152563,2.28722218
1.26768541,1.61377302
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,1.27704844
-0.69999505,-0.06984988
-0.69999505,-0.74329904
0.93973866,0.26687470
-0.69999505,-0.74329904
0.61179192,0.94032386
0.61179192,0.60359928
-0.69999505,-0.74329904
0.61179192,1.27704844
1.92357889,1.95049760
-0.69999505,-0.74329904
2.25152563,2.28722218
0.28384518,1.27704844
1.59563215,1.27704844
0.28384518,0.94032386
0.28384518,0.60359928
-0.04410156,-0.40657446
-0.69999505,0.26687470
1.59563215,1.61377302
1.59563215,1.61377302
2.25152563,2.28722218
0.28384518,-0.06984988
-0.69999505,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
0.28384518,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.40657446
0.28384518,0.26687470
-0.04410156,-0.06984988
2.25152563,2.28722218
2.25152563,2.28722218
0.93973866,0.94032386
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.26768541,1.27704844
0.61179192,1.61377302
2.25152563,2.28722218
1.59563215,1.95049760
0.28384518,0.26687470
1.92357889,0.26687470
-0.69999505,0.26687470
2.25152563,0.94032386
-0.04410156,0.60359928
1.59563215,1.61377302
-0.69999505,-0.74329904
0.28384518,1.27704844
-0.69999505,-0.74329904
-0.04410156,0.60359928
-0.37204831,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.61179192,1.27704844
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.28384518,-0.06984988
0.28384518,0.94032386
0.28384518,0.60359928
2.25152563,2.28722218
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.06984988
0.93973866,0.94032386
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.59563215,1.61377302
0.28384518,0.26687470
-0.69999505,-0.74329904
0.61179192,1.27704844
-0.04410156,0.26687470
0.28384518,-0.06984988
-0.37204831,-0.74329904
-0.69999505,-0.40657446
0.28384518,2.28722218
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.04410156,0.26687470
1.59563215,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.59563215,1.27704844
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.93973866,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.93973866,0.60359928
0.61179192,0.60359928
1.59563215,1.27704844
-0.69999505,-0.74329904
0.28384518,0.26687470
0.93973866,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.28384518,0.94032386
-0.69999505,-0.74329904
-0.37204831,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,-0.06984988
0.28384518,0.94032386
0.28384518,1.27704844
-0.69999505,-0.74329904
-0.37204831,-0.40657446
0.28384518,0.94032386
0.93973866,1.27704844
-0.69999505,-0.74329904
0.61179192,0.60359928
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.61179192,0.60359928
-0.04410156,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.93973866,0.26687470
-0.69999505,-0.74329904
-0.37204831,-0.40657446
-0.69999505,-0.74329904
0.28384518,0.26687470
-0.37204831,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.28384518,0.60359928
1.26768541,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.04410156,-0.06984988
2.25152563,2.28722218
2.25152563,0.60359928
-0.04410156,0.60359928
2.25152563,2.28722218
2.25152563,-0.06984988
-0.37204831,-0.40657446
0.28384518,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
1.59563215,1.61377302
-0.69999505,-0.06984988
-0.69999505,-0.06984988
-0.04410156,-0.40657446
-0.69999505,-0.06984988
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.04410156,0.26687470
-0.69999505,-0.74329904
0.93973866,-0.06984988
-0.37204831,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.04410156,-0.40657446
0.93973866,0.94032386
-0.04410156,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.59563215,1.27704844
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.74329904
-0.37204831,-0.06984988
2.25152563,1.61377302
-0.69999505,-0.74329904
-0.04410156,-0.06984988
-0.69999505,-0.74329904
-0.37204831,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.40657446
-0.69999505,-0.74329904
-0.04410156,-0.40657446
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.40657446
0.61179192,0.94032386
-0.04410156,-0.40657446
1.26768541,1.61377302
-0.69999505,-0.74329904
-0.37204831,-0.40657446
-0.04410156,-0.74329904
-0.37204831,-0.40657446
2.25152563,2.28722218
-0.04410156,-0.06984988
-0.69999505,-0.06984988
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.04410156,0.94032386
1.26768541,1.61377302
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.04410156,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.40657446
1.92357889,1.27704844
1.59563215,2.28722218
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.06984988
-0.69999505,-0.74329904
0.28384518,-0.06984988
-0.37204831,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.26768541,1.95049760
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.61179192,0.60359928
-0.04410156,-0.74329904
-0.37204831,-0.40657446
0.93973866,0.60359928
1.59563215,1.95049760
-0.69999505,-0.40657446
-0.69999505,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.92357889,1.61377302
0.93973866,0.94032386
0.93973866,0.94032386
-0.69999505,-0.74329904
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.37204831,-0.74329904
1.59563215,1.27704844
-0.69999505,-0.74329904
-0.04410156,-0.40657446
2.25152563,2.28722218
1.26768541,1.61377302
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
0.93973866,0.26687470
-0.04410156,-0.40657446
-0.69999505,-0.74329904
1.59563215,1.95049760
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.04410156,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.93973866,1.27704844
2.25152563,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.40657446
1.26768541,1.61377302
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.28384518,0.60359928
0.61179192,0.94032386
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.06984988
-0.69999505,-0.74329904
0.28384518,0.26687470
-0.37204831,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.04410156,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.06984988
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.59563215,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.40657446
0.28384518,-0.40657446
-0.69999505,-0.74329904
-0.04410156,-0.74329904
-0.37204831,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.26768541,2.28722218
-0.69999505,-0.40657446
-0.69999505,-0.74329904
0.28384518,0.26687470
2.25152563,1.61377302
2.25152563,0.26687470
0.93973866,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.92357889,1.27704844
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.40657446
1.26768541,2.28722218
2.25152563,0.60359928
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.74329904
1.59563215,1.61377302
-0.69999505,-0.74329904
2.25152563,1.61377302
0.61179192,1.27704844
-0.04410156,0.26687470
-0.69999505,-0.40657446
1.59563215,0.94032386
-0.69999505,-0.74329904
-0.69999505,-0.40657446
-0.69999505,-0.06984988
-0.69999505,-0.74329904
-0.37204831,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.28384518,0.94032386
-0.04410156,-0.40657446
0.61179192,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.74329904
0.28384518,-0.06984988
2.25152563,2.28722218
2.25152563,2.28722218
-0.04410156,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.04410156,-0.06984988
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.06984988
0.93973866,0.94032386
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
1.26768541,0.26687470
-0.69999505,-0.74329904
-0.69999505,0.26687470
2.25152563,1.27704844
-0.37204831,0.26687470
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.40657446
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
0.28384518,0.60359928
1.59563215,1.61377302
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.06984988
-0.69999505,-0.06984988
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.37204831,-0.40657446
-0.69999505,-0.74329904
1.26768541,0.26687470
2.25152563,2.28722218
2.25152563,1.27704844
-0.37204831,-0.74329904
-0.69999505,-0.74329904
-0.04410156,-0.40657446
-0.69999505,-0.74329904
-0.69999505,0.26687470
-0.69999505,-0.40657446
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
-0.69999505,-0.74329904
2.25152563,2.28722218
1.59563215,0.94032386
1.59563215,1.61377302
